chr,start,end,gene_ID,exon_number,strand,gene_name,isoforms
chr2L,2815970,2816470,FBgn0031464,10,-,Duox,1
chr2L,2823546,2825506,FBgn0031465,1,-,CG3123,1
chr2L,2837346,2837833,FBgn0031466,1,-,CG3119,1
chr2L,2837193,2837286,FBgn0031466,2,-,CG3119,1
chr2L,2835255,2835551,FBgn0031466,3,-,CG3119,1
chr2L,2834887,2835200,FBgn0031466,4,-,CG3119,1
chr2L,2838411,2838485,FBgn0031467,1,+,Cpr23B,1
chr2L,2838557,2839547,FBgn0031467,2,+,Cpr23B,1
chr2L,2840124,2840627,FBgn0031468,1,+,CG2975,1
chr2L,2840975,2841502,FBgn0031468,2,+,CG2975,1
chr2L,2841563,2841659,FBgn0031468,3,+,CG2975,1
chr2L,2841822,2842094,FBgn0031468,4,+,CG2975,1
chr2L,2842157,2842638,FBgn0031468,5,+,CG2975,1
chr2L,2843758,2844513,FBgn0031469,1,-,CG18558,1
chr2L,2842871,2843707,FBgn0031469,2,-,CG18558,1
chr2L,2842589,2842808,FBgn0031469,3,-,CG18558,1
chr2L,2845526,2845734,FBgn0031470,1,-,CG18557,1
chr2L,2844601,2845464,FBgn0031470,2,-,CG18557,1
chr2L,2847009,2847212,FBgn0031471,1,-,CG3117,1
chr2L,2845926,2846938,FBgn0031471,2,-,CG3117,1
chr2L,2847632,2848459,FBgn0031472,1,+,CG2983,1
chr2L,2848519,2848997,FBgn0031472,2,+,CG2983,1
chr2L,2855618,2855778,FBgn0031473,1,-,CG3104,1
chr2L,2853251,2853605,FBgn0031473,2,-,CG3104,1
chr2L,2852147,2852257,FBgn0031473,3,-,CG3104,1
chr2L,2850335,2850631,FBgn0031473,4,-,CG3104,1
chr2L,2848989,2850277,FBgn0031473,5,-,CG3104,1
chr2L,2857164,2857576,FBgn0031474,1,+,CG2991,1
chr2L,2859625,2859714,FBgn0031474,2,+,CG2991,1
chr2L,2864969,2865418,FBgn0031474,3,+,CG2991,1
chr2L,2865482,2865577,FBgn0031474,4,+,CG2991,1
chr2L,2866332,2866741,FBgn0031474,5,+,CG2991,1
chr2L,2866814,2867230,FBgn0031474,6,+,CG2991,1
chr2L,2867337,2868548,FBgn0031474,7,+,CG2991,1
chr2L,2869652,2870649,FBgn0031476,1,+,CG8813,1
chr2L,2874890,2875264,FBgn0031478,1,+,CG8814,1
chr2L,2875386,2876410,FBgn0031478,2,+,CG8814,1
chr2L,2876784,2877168,FBgn0031478,3,+,CG8814,1
chr2L,2877864,2878232,FBgn0031479,1,-,Prx6005,1
chr2L,2877611,2877803,FBgn0031479,2,-,Prx6005,1
chr2L,2877091,2877389,FBgn0031479,3,-,Prx6005,1
chr2L,2975151,2976862,FBgn0031483,1,-,CG9641,1
chr2L,2974859,2975079,FBgn0031483,2,-,CG9641,1
chr2L,2977122,2977530,FBgn0031484,1,+,CG3165,1
chr2L,2977587,2978500,FBgn0031484,2,+,CG3165,1
chr2L,2978411,2979288,FBgn0031485,1,-,CG9643,1
chr2L,2999286,3000001,FBgn0031488,1,+,CG17265,1
chr2L,3013388,3014572,FBgn0031488,2,+,CG17265,1
chr2L,3014639,3014884,FBgn0031488,3,+,CG17265,1
chr2L,3014956,3016069,FBgn0031488,4,+,CG17265,1
chr2L,3018082,3018308,FBgn0031489,1,-,CG17224,1
chr2L,3017959,3018024,FBgn0031489,2,-,CG17224,1
chr2L,3017780,3017903,FBgn0031489,3,-,CG17224,1
chr2L,3017384,3017725,FBgn0031489,4,-,CG17224,1
chr2L,3017179,3017320,FBgn0031489,5,-,CG17224,1
chr2L,3016926,3017119,FBgn0031489,6,-,CG17224,1
chr2L,3016441,3016865,FBgn0031489,7,-,CG17224,1
chr2L,3018508,3018624,FBgn0031490,1,+,CG17264,1
chr2L,3018727,3019403,FBgn0031490,2,+,CG17264,1
chr2L,3019510,3019929,FBgn0031490,3,+,CG17264,1
chr2L,3019987,3021506,FBgn0031490,4,+,CG17264,1
chr2L,3023029,3023141,FBgn0031491,1,-,alpha4GT1,1
chr2L,3022423,3022963,FBgn0031491,2,-,alpha4GT1,1
chr2L,3021309,3022368,FBgn0031491,3,-,alpha4GT1,1
chr2L,3023226,3023794,FBgn0031492,1,+,CG3542,1
chr2L,3023854,3024086,FBgn0031492,2,+,CG3542,1
chr2L,3024143,3025191,FBgn0031492,3,+,CG3542,1
chr2L,3025257,3025622,FBgn0031492,4,+,CG3542,1
chr2L,3025689,3025769,FBgn0031492,5,+,CG3542,1
chr2L,3025832,3026439,FBgn0031492,6,+,CG3542,1
chr2L,3029064,3029168,FBgn0031493,1,-,CG3605,1
chr2L,3028366,3029006,FBgn0031493,2,-,CG3605,1
chr2L,3027339,3028308,FBgn0031493,3,-,CG3605,1
chr2L,3027038,3027282,FBgn0031493,4,-,CG3605,1
chr2L,3026252,3026974,FBgn0031493,5,-,CG3605,1
chr2L,3029253,3029298,FBgn0031494,1,+,CG17219,1
chr2L,3029358,3029932,FBgn0031494,2,+,CG17219,1
chr2L,3029985,3030616,FBgn0031494,3,+,CG17219,1
chr2L,3030539,3030575,FBgn0031495,1,+,GABPI,1
chr2L,3030670,3030947,FBgn0031495,2,+,GABPI,1
chr2L,3031000,3031893,FBgn0031495,3,+,GABPI,1
chr2L,3031954,3032300,FBgn0031495,4,+,GABPI,1
chr2L,3035021,3035348,FBgn0031496,1,-,CG17258,1
chr2L,3033632,3034977,FBgn0031496,2,-,CG17258,1
chr2L,3033183,3033573,FBgn0031496,3,-,CG17258,1
chr2L,3032895,3033131,FBgn0031496,4,-,CG17258,1
chr2L,3032551,3032834,FBgn0031496,5,-,CG17258,1
chr2L,3032210,3032486,FBgn0031496,6,-,CG17258,1
chr2L,3035493,3037403,FBgn0031497,1,-,SerRS,1
chr2L,3037230,3037271,FBgn0031498,1,+,CG17260,1
chr2L,3037530,3038793,FBgn0031498,2,+,CG17260,1
chr2L,3040112,3040740,FBgn0031500,1,+,CG17221,1
chr2L,3040792,3041397,FBgn0031500,2,+,CG17221,1
chr2L,3041453,3041626,FBgn0031500,3,+,CG17221,1
chr2L,3042551,3042738,FBgn0031501,1,+,CG17261,1
chr2L,3042836,3043103,FBgn0031501,2,+,CG17261,1
chr2L,3043181,3043593,FBgn0031501,3,+,CG17261,1
chr2L,3128635,3129489,FBgn0031504,1,+,CG15403,1
chr2L,3145528,3145848,FBgn0031505,1,-,ND-B14.5B,1
chr2L,3145305,3145448,FBgn0031505,2,-,ND-B14.5B,1
chr2L,3144953,3145249,FBgn0031505,3,-,ND-B14.5B,1
chr2L,3173972,3174238,FBgn0031512,1,+,CG15404,1
chr2L,3174304,3174504,FBgn0031512,2,+,CG15404,1
chr2L,3269437,3269849,FBgn0031513,1,+,CG3347,1
chr2L,3269913,3269986,FBgn0031513,2,+,CG3347,1
chr2L,3270044,3270794,FBgn0031513,3,+,CG3347,1
chr2L,3270853,3271806,FBgn0031513,4,+,CG3347,1
chr2L,3279254,3279470,FBgn0031514,1,-,CG3332,1
chr2L,3278157,3278603,FBgn0031514,2,-,CG3332,1
chr2L,3277829,3277981,FBgn0031514,3,-,CG3332,1
chr2L,3277543,3277760,FBgn0031514,4,-,CG3332,1
chr2L,3276533,3277477,FBgn0031514,5,-,CG3332,1
chr2L,3275800,3276472,FBgn0031514,6,-,CG3332,1
chr2L,3294049,3294706,FBgn0031515,1,-,CG9664,1
chr2L,3293323,3293949,FBgn0031515,2,-,CG9664,1
chr2L,3293076,3293265,FBgn0031515,3,-,CG9664,1
chr2L,3292633,3293017,FBgn0031515,4,-,CG9664,1
chr2L,3292460,3292576,FBgn0031515,5,-,CG9664,1
chr2L,3292174,3292301,FBgn0031515,6,-,CG9664,1
chr2L,3291245,3292112,FBgn0031515,7,-,CG9664,1
chr2L,3303046,3303130,FBgn0031516,1,-,CG9663,1
chr2L,3301123,3301753,FBgn0031516,2,-,CG9663,1
chr2L,3297447,3297564,FBgn0031516,3,-,CG9663,1
chr2L,3297053,3297388,FBgn0031516,4,-,CG9663,1
chr2L,3296756,3296994,FBgn0031516,5,-,CG9663,1
chr2L,3296544,3296690,FBgn0031516,6,-,CG9663,1
chr2L,3295994,3296485,FBgn0031516,7,-,CG9663,1
chr2L,3294926,3295939,FBgn0031516,8,-,CG9663,1
chr2L,3309222,3309499,FBgn0031517,1,+,CG15406,1
chr2L,3309771,3310003,FBgn0031517,2,+,CG15406,1
chr2L,3310074,3310204,FBgn0031517,3,+,CG15406,1
chr2L,3310624,3310976,FBgn0031517,4,+,CG15406,1
chr2L,3311032,3311682,FBgn0031517,5,+,CG15406,1
chr2L,3304100,3304835,FBgn0031518,1,+,CG3277,1
chr2L,3313310,3313571,FBgn0031518,2,+,CG3277,1
chr2L,3313718,3313820,FBgn0031518,3,+,CG3277,1
chr2L,3313967,3314209,FBgn0031518,4,+,CG3277,1
chr2L,3314275,3314458,FBgn0031518,5,+,CG3277,1
chr2L,3314876,3315108,FBgn0031518,6,+,CG3277,1
chr2L,3315174,3315214,FBgn0031518,7,+,CG3277,1
chr2L,3315274,3315428,FBgn0031518,8,+,CG3277,1
chr2L,3315487,3315526,FBgn0031518,9,+,CG3277,1
chr2L,3315588,3315753,FBgn0031518,10,+,CG3277,1
chr2L,3315812,3315966,FBgn0031518,11,+,CG3277,1
chr2L,3316037,3316268,FBgn0031518,12,+,CG3277,1
chr2L,3316332,3316458,FBgn0031518,13,+,CG3277,1
chr2L,3316527,3316632,FBgn0031518,14,+,CG3277,1
chr2L,3316727,3317418,FBgn0031518,15,+,CG3277,1
chr2L,3319748,3319872,FBgn0031519,1,-,CG3326,1
chr2L,3319239,3319683,FBgn0031519,2,-,CG3326,1
chr2L,3318970,3319112,FBgn0031519,3,-,CG3326,1
chr2L,3318815,3318909,FBgn0031519,4,-,CG3326,1
chr2L,3318457,3318746,FBgn0031519,5,-,CG3326,1
chr2L,3317913,3318332,FBgn0031519,6,-,CG3326,1
chr2L,3317548,3317684,FBgn0031519,7,-,CG3326,1
chr2L,3316794,3317430,FBgn0031519,8,-,CG3326,1
chr2L,3320245,3320445,FBgn0031520,1,+,CG8837,1
chr2L,3320518,3320647,FBgn0031520,2,+,CG8837,1
chr2L,3320805,3321037,FBgn0031520,3,+,CG8837,1
chr2L,3321517,3322191,FBgn0031520,4,+,CG8837,1
chr2L,3322308,3322511,FBgn0031520,5,+,CG8837,1
chr2L,3322691,3322756,FBgn0031520,6,+,CG8837,1
chr2L,3322816,3323141,FBgn0031520,7,+,CG8837,1
chr2L,3330928,3331056,FBgn0031522,1,+,CG3285,1
chr2L,3331118,3331347,FBgn0031522,2,+,CG3285,1
chr2L,3331414,3331544,FBgn0031522,3,+,CG3285,1
chr2L,3331612,3331943,FBgn0031522,4,+,CG3285,1
chr2L,3332003,3332415,FBgn0031522,5,+,CG3285,1
chr2L,3332481,3332876,FBgn0031522,6,+,CG3285,1
chr2L,3332814,3332989,FBgn0031523,1,+,CG15408,1
chr2L,3333055,3333284,FBgn0031523,2,+,CG15408,1
chr2L,3333344,3333474,FBgn0031523,3,+,CG15408,1
chr2L,3333640,3333986,FBgn0031523,4,+,CG15408,1
chr2L,3334042,3334454,FBgn0031523,5,+,CG15408,1
chr2L,3334523,3334790,FBgn0031523,6,+,CG15408,1
chr2L,3357646,3358618,FBgn0031526,1,+,CG8838,1
chr2L,3375085,3375711,FBgn0031528,1,-,CG15412,1
chr2L,3374121,3375028,FBgn0031528,2,-,CG15412,1
chr2L,3373984,3374065,FBgn0031528,3,-,CG15412,1
chr2L,3373811,3373927,FBgn0031528,4,-,CG15412,1
chr2L,3373567,3373691,FBgn0031528,5,-,CG15412,1
chr2L,3376481,3376737,FBgn0031529,1,-,CG9662,1
chr2L,3375832,3376420,FBgn0031529,2,-,CG9662,1
chr2L,3426486,3426719,FBgn0031530,1,-,pgant2,1
chr2L,3421488,3421698,FBgn0031530,2,-,pgant2,1
chr2L,3407758,3408030,FBgn0031530,3,-,pgant2,1
chr2L,3407472,3407683,FBgn0031530,4,-,pgant2,1
chr2L,3407246,3407412,FBgn0031530,5,-,pgant2,1
chr2L,3406460,3407147,FBgn0031530,6,-,pgant2,1
chr2L,3406067,3406239,FBgn0031530,7,-,pgant2,1
chr2L,3404460,3405878,FBgn0031530,8,-,pgant2,1
chr2L,3410560,3411199,FBgn0031531,1,+,CG8840,1
chr2L,3445992,3446142,FBgn0031533,1,+,CG2772,1
chr2L,3446349,3447089,FBgn0031533,2,+,CG2772,1
chr2L,3447144,3447589,FBgn0031533,3,+,CG2772,1
chr2L,3449683,3449977,FBgn0031534,1,+,Snx1,1
chr2L,3450185,3450288,FBgn0031534,2,+,Snx1,1
chr2L,3450358,3451243,FBgn0031534,3,+,Snx1,1
chr2L,3451301,3451453,FBgn0031534,4,+,Snx1,1
chr2L,3451517,3452106,FBgn0031534,5,+,Snx1,1
chr2L,3452466,3452671,FBgn0031535,1,+,CG12795,1
chr2L,3452740,3453278,FBgn0031535,2,+,CG12795,1
chr2L,3453429,3453755,FBgn0031535,3,+,CG12795,1
chr2L,3456871,3457064,FBgn0031536,1,-,Cog3,1
chr2L,3456302,3456814,FBgn0031536,2,-,Cog3,1
chr2L,3455757,3456244,FBgn0031536,3,-,Cog3,1
chr2L,3455564,3455703,FBgn0031536,4,-,Cog3,1
chr2L,3455344,3455504,FBgn0031536,5,-,Cog3,1
chr2L,3455156,3455285,FBgn0031536,6,-,Cog3,1
chr2L,3454359,3455101,FBgn0031536,7,-,Cog3,1
chr2L,3453697,3454300,FBgn0031536,8,-,Cog3,1
chr2L,3461770,3461952,FBgn0031538,1,-,CG3246,1
chr2L,3461438,3461706,FBgn0031538,2,-,CG3246,1
chr2L,3460322,3461380,FBgn0031538,3,-,CG3246,1
chr2L,3468950,3470004,FBgn0031540,1,-,CG3238,1
chr2L,3467342,3468897,FBgn0031540,2,-,CG3238,1
chr2L,3490832,3491071,FBgn0031542,1,-,CG15414,1
chr2L,3480755,3481916,FBgn0031542,2,-,CG15414,1
chr2L,3514872,3515277,FBgn0031544,1,+,CG17593,1
chr2L,3515720,3516268,FBgn0031544,2,+,CG17593,1
chr2L,3516330,3516677,FBgn0031544,3,+,CG17593,1
chr2L,3516736,3517264,FBgn0031544,4,+,CG17593,1
chr2L,3517273,3519651,FBgn0031545,1,-,CG3213,1
chr2L,3519677,3519948,FBgn0031546,1,+,CG8851,1
chr2L,3520379,3521308,FBgn0031546,2,+,CG8851,1
chr2L,3521368,3522555,FBgn0031546,3,+,CG8851,1
chr2L,3523753,3524056,FBgn0031547,1,-,Sr-CIV,1
chr2L,3523144,3523672,FBgn0031547,2,-,Sr-CIV,1
chr2L,3522521,3523077,FBgn0031547,3,-,Sr-CIV,1
chr2L,3525131,3527200,FBgn0031548,1,+,CG8852,1
chr2L,3527261,3527588,FBgn0031548,2,+,CG8852,1
chr2L,3529768,3530317,FBgn0031549,1,-,Spindly,1
chr2L,3529538,3529703,FBgn0031549,2,-,Spindly,1
chr2L,3529256,3529471,FBgn0031549,3,-,Spindly,1
chr2L,3529056,3529197,FBgn0031549,4,-,Spindly,1
chr2L,3528817,3528915,FBgn0031549,5,-,Spindly,1
chr2L,3527387,3528756,FBgn0031549,6,-,Spindly,1
chr2L,3530789,3531199,FBgn0031550,1,+,IFT57,1
chr2L,3531254,3532016,FBgn0031550,2,+,IFT57,1
chr2L,3532369,3532678,FBgn0031550,3,+,IFT57,1
chr2L,3621389,3621681,FBgn0031554,1,-,CG15418,1
chr2L,3621110,3621324,FBgn0031554,2,-,CG15418,1
chr2L,3692471,3692587,FBgn0031558,1,-,CG16704,1
chr2L,3692123,3692355,FBgn0031558,2,-,CG16704,1
chr2L,3693090,3693182,FBgn0031559,1,-,CG3513,1
chr2L,3692699,3693028,FBgn0031559,2,-,CG3513,1
chr2L,3695290,3695411,FBgn0031560,1,-,CG16713,1
chr2L,3695032,3695234,FBgn0031560,2,-,CG16713,1
chr2L,3696532,3696658,FBgn0031561,1,-,IM33,1
chr2L,3696218,3696471,FBgn0031561,2,-,IM33,1
chr2L,3697242,3697872,FBgn0031562,1,-,CG3604,1
chr2L,3698827,3699092,FBgn0031563,1,-,CG10031,1
chr2L,3698451,3698761,FBgn0031563,2,-,CG10031,1
chr2L,3703659,3703812,FBgn0031564,1,+,CG2816,1
chr2L,3703866,3704253,FBgn0031564,2,+,CG2816,1
chr2L,3713360,3713736,FBgn0031566,1,+,CG2818,1
chr2L,3714092,3714491,FBgn0031566,2,+,CG2818,1
chr2L,3714647,3716104,FBgn0031566,3,+,CG2818,1
chr2L,3716157,3716303,FBgn0031566,4,+,CG2818,1
chr2L,3716389,3716810,FBgn0031566,5,+,CG2818,1
chr2L,3730466,3730792,FBgn0031568,1,+,CG10019,1
chr2L,3745429,3746046,FBgn0031568,2,+,CG10019,1
chr2L,3746212,3746823,FBgn0031568,3,+,CG10019,1
chr2L,3747117,3747289,FBgn0031568,4,+,CG10019,1
chr2L,3747590,3747731,FBgn0031568,5,+,CG10019,1
chr2L,3748606,3748779,FBgn0031568,6,+,CG10019,1
chr2L,3749022,3749323,FBgn0031568,7,+,CG10019,1
chr2L,3749416,3749571,FBgn0031568,8,+,CG10019,1
chr2L,3749725,3749886,FBgn0031568,9,+,CG10019,1
chr2L,3749998,3750169,FBgn0031568,10,+,CG10019,1
chr2L,3750234,3750715,FBgn0031568,11,+,CG10019,1
chr2L,3750798,3750961,FBgn0031568,12,+,CG10019,1
chr2L,3751770,3753407,FBgn0031568,13,+,CG10019,1
chr2L,3787167,3787318,FBgn0031571,1,+,bark,1
chr2L,3790538,3791145,FBgn0031571,2,+,bark,1
chr2L,3792596,3792774,FBgn0031571,3,+,bark,1
chr2L,3792833,3796886,FBgn0031571,4,+,bark,1
chr2L,3796949,3799154,FBgn0031571,5,+,bark,1
chr2L,3799217,3799428,FBgn0031571,6,+,bark,1
chr2L,3799498,3799853,FBgn0031571,7,+,bark,1
chr2L,3799912,3800037,FBgn0031571,8,+,bark,1
chr2L,3800290,3800387,FBgn0031571,9,+,bark,1
chr2L,3800451,3800821,FBgn0031571,10,+,bark,1
chr2L,3800880,3801104,FBgn0031571,11,+,bark,1
chr2L,3801208,3802726,FBgn0031571,12,+,bark,1
chr2L,3813289,3813410,FBgn0031573,1,-,CG3407,1
chr2L,3812595,3813221,FBgn0031573,2,-,CG3407,1
chr2L,3811571,3812534,FBgn0031573,3,-,CG3407,1
chr2L,3810801,3811505,FBgn0031573,4,-,CG3407,1
chr2L,3862668,3862825,FBgn0031574,1,+,CG3964,1
chr2L,3863555,3864195,FBgn0031574,2,+,CG3964,1
chr2L,3864542,3865001,FBgn0031574,3,+,CG3964,1
chr2L,3865061,3865432,FBgn0031574,4,+,CG3964,1
chr2L,3865498,3865684,FBgn0031574,5,+,CG3964,1
chr2L,3865747,3865917,FBgn0031574,6,+,CG3964,1
chr2L,3865978,3866986,FBgn0031574,7,+,CG3964,1
chr2L,3867069,3867507,FBgn0031574,8,+,CG3964,1
chr2L,3867697,3867988,FBgn0031575,1,+,Cep97,1
chr2L,3868380,3868540,FBgn0031575,2,+,Cep97,1
chr2L,3868604,3869061,FBgn0031575,3,+,Cep97,1
chr2L,3869118,3869476,FBgn0031575,4,+,Cep97,1
chr2L,3869543,3869803,FBgn0031575,5,+,Cep97,1
chr2L,3869873,3870049,FBgn0031575,6,+,Cep97,1
chr2L,3870125,3870554,FBgn0031575,7,+,Cep97,1
chr2L,3870622,3871425,FBgn0031575,8,+,Cep97,1
chr2L,4004984,4005670,FBgn0031579,1,+,CG15422,1
chr2L,4006041,4006606,FBgn0031580,1,+,CG15423,1
chr2L,4149279,4151203,FBgn0031585,1,+,CG2955,1
chr2L,4197252,4197380,FBgn0031589,1,-,CG3714,1
chr2L,4197147,4197191,FBgn0031589,2,-,CG3714,1
chr2L,4196475,4196779,FBgn0031589,3,-,CG3714,1
chr2L,4195734,4195904,FBgn0031589,4,-,CG3714,1
chr2L,4195539,4195665,FBgn0031589,5,-,CG3714,1
chr2L,4195017,4195100,FBgn0031589,6,-,CG3714,1
chr2L,4194818,4194945,FBgn0031589,7,-,CG3714,1
chr2L,4193539,4193679,FBgn0031589,8,-,CG3714,1
chr2L,4193310,4193481,FBgn0031589,9,-,CG3714,1
chr2L,4192633,4192968,FBgn0031589,10,-,CG3714,1
chr2L,4190559,4190824,FBgn0031589,11,-,CG3714,1
chr2L,4190083,4190492,FBgn0031589,12,-,CG3714,1
chr2L,4189526,4190019,FBgn0031589,13,-,CG3714,1
chr2L,4226847,4227097,FBgn0031590,1,-,CG3702,1
chr2L,4224650,4226767,FBgn0031590,2,-,CG3702,1
chr2L,4281200,4281324,FBgn0031592,1,-,Art2,1
chr2L,4279084,4279349,FBgn0031592,2,-,Art2,1
chr2L,4278796,4279025,FBgn0031592,3,-,Art2,1
chr2L,4277696,4278669,FBgn0031592,4,-,Art2,1
chr2L,4352975,4353195,FBgn0031596,1,+,CG15429,1
chr2L,4353250,4353615,FBgn0031596,2,+,CG15429,1
chr2L,4353679,4354034,FBgn0031596,3,+,CG15429,1
chr2L,4382697,4382735,FBgn0031597,1,-,CG17612,1
chr2L,4380722,4382643,FBgn0031597,2,-,CG17612,1
chr2L,4385883,4386062,FBgn0031598,1,-,Vps53,1
chr2L,4385316,4385822,FBgn0031598,2,-,Vps53,1
chr2L,4384085,4385259,FBgn0031598,3,-,Vps53,1
chr2L,4382925,4384022,FBgn0031598,4,-,Vps53,1
chr2L,4393773,4393876,FBgn0031600,1,-,CG3652,1
chr2L,4393502,4393715,FBgn0031600,2,-,CG3652,1
chr2L,4393262,4393433,FBgn0031600,3,-,CG3652,1
chr2L,4393042,4393199,FBgn0031600,4,-,CG3652,1
chr2L,4392770,4392988,FBgn0031600,5,-,CG3652,1
chr2L,4403251,4403414,FBgn0031601,1,+,Dim1,1
chr2L,4403514,4403955,FBgn0031601,2,+,Dim1,1
chr2L,4441158,4441282,FBgn0031602,1,-,CG15431,1
chr2L,4439099,4439486,FBgn0031602,2,-,CG15431,1
chr2L,4408576,4409370,FBgn0031602,3,-,CG15431,1
chr2L,4408196,4408506,FBgn0031602,4,-,CG15431,1
chr2L,4403992,4408120,FBgn0031602,5,-,CG15431,1
chr2L,4442320,4442368,FBgn0031603,1,+,CG15432,1
chr2L,4442478,4442985,FBgn0031603,2,+,CG15432,1
chr2L,4444732,4444832,FBgn0031604,1,+,Elp3,1
chr2L,4444895,4445136,FBgn0031604,2,+,Elp3,1
chr2L,4445193,4446058,FBgn0031604,3,+,Elp3,1
chr2L,4446112,4446765,FBgn0031604,4,+,Elp3,1
chr2L,4450773,4453038,FBgn0031606,1,-,CG15439,1
chr2L,4449295,4450363,FBgn0031606,2,-,CG15439,1
chr2L,4454327,4454453,FBgn0031607,1,-,CG15440,1
chr2L,4453169,4454265,FBgn0031607,2,-,CG15440,1
chr2L,4459729,4460133,FBgn0031608,1,+,CG15435,1
chr2L,4460204,4461746,FBgn0031608,2,+,CG15435,1
chr2L,4462624,4463447,FBgn0031609,1,-,CG15443,1
chr2L,4461657,4462563,FBgn0031609,2,-,CG15443,1
chr2L,4463611,4463786,FBgn0031610,1,+,CG15436,1
chr2L,4463841,4465075,FBgn0031610,2,+,CG15436,1
chr2L,4465174,4465318,FBgn0031611,1,+,FIG4,1
chr2L,4465380,4467003,FBgn0031611,2,+,FIG4,1
chr2L,4467063,4468022,FBgn0031611,3,+,FIG4,1
chr2L,4577719,4578218,FBgn0031613,1,-,HP6,1
chr2L,4642972,4643050,FBgn0031617,1,+,CG15635,1
chr2L,4643110,4646562,FBgn0031617,2,+,CG15635,1
chr2L,4651403,4651688,FBgn0031619,1,+,CG3355,1
chr2L,4651765,4652877,FBgn0031619,2,+,CG3355,1
chr2L,4682677,4682921,FBgn0031620,1,+,CG11929,1
chr2L,4682977,4683044,FBgn0031620,2,+,CG11929,1
chr2L,4684512,4687232,FBgn0031620,3,+,CG11929,1
chr2L,4687511,4688956,FBgn0031621,1,+,Elba3,1
chr2L,4690558,4690702,FBgn0031622,1,-,CG3251,1
chr2L,4688965,4690504,FBgn0031622,2,-,CG3251,1
chr2L,4701277,4701485,FBgn0031623,1,-,Taf12L,1
chr2L,4700835,4701216,FBgn0031623,2,-,Taf12L,1
chr2L,4734306,4734458,FBgn0031626,1,-,CG15631,1
chr2L,4732413,4734254,FBgn0031626,2,-,CG15631,1
chr2L,4793638,4794044,FBgn0031627,1,-,CG15630,1
chr2L,4738260,4738454,FBgn0031627,2,-,CG15630,1
chr2L,4737603,4737713,FBgn0031627,3,-,CG15630,1
chr2L,4737363,4737500,FBgn0031627,4,-,CG15630,1
chr2L,4737059,4737211,FBgn0031627,5,-,CG15630,1
chr2L,4735849,4736340,FBgn0031627,6,-,CG15630,1
chr2L,4734592,4735767,FBgn0031627,7,-,CG15630,1
chr2L,4794549,4794685,FBgn0031628,1,+,CG3294,1
chr2L,4794753,4795571,FBgn0031628,2,+,CG3294,1
chr2L,4795843,4795975,FBgn0031628,3,+,CG3294,1
chr2L,4796093,4796219,FBgn0031628,4,+,CG3294,1
chr2L,4796287,4796576,FBgn0031628,5,+,CG3294,1
chr2L,4801817,4801923,FBgn0031629,1,-,Clect27,1
chr2L,4799746,4799878,FBgn0031629,2,-,Clect27,1
chr2L,4796600,4797638,FBgn0031629,3,-,Clect27,1
chr2L,4813009,4813509,FBgn0031630,1,+,CG15629,1
chr2L,4814770,4814887,FBgn0031630,2,+,CG15629,1
chr2L,4815023,4815623,FBgn0031630,3,+,CG15629,1
chr2L,4815680,4815891,FBgn0031630,4,+,CG15629,1
chr2L,4818038,4818245,FBgn0031631,1,-,CG3225,1
chr2L,4817882,4817973,FBgn0031631,2,-,CG3225,1
chr2L,4817722,4817815,FBgn0031631,3,-,CG3225,1
chr2L,4815916,4817663,FBgn0031631,4,-,CG3225,1
chr2L,4815613,4815857,FBgn0031631,5,-,CG3225,1
chr2L,4821774,4823235,FBgn0031632,1,+,CG15628,1
chr2L,4825608,4825711,FBgn0031632,2,+,CG15628,1
chr2L,4826447,4826563,FBgn0031632,3,+,CG15628,1
chr2L,4826625,4827100,FBgn0031632,4,+,CG15628,1
chr2L,4827173,4828945,FBgn0031632,5,+,CG15628,1
chr2L,4830469,4830693,FBgn0031633,1,-,Fnta,1
chr2L,4830040,4830400,FBgn0031633,2,-,Fnta,1
chr2L,4829214,4829979,FBgn0031633,3,-,Fnta,1
chr2L,4835247,4835300,FBgn0031634,1,-,Ir25a,1
chr2L,4834874,4834972,FBgn0031634,2,-,Ir25a,1
chr2L,4834107,4834256,FBgn0031634,3,-,Ir25a,1
chr2L,4833769,4834044,FBgn0031634,4,-,Ir25a,1
chr2L,4833266,4833704,FBgn0031634,5,-,Ir25a,1
chr2L,4833102,4833216,FBgn0031634,6,-,Ir25a,1
chr2L,4832795,4833040,FBgn0031634,7,-,Ir25a,1
chr2L,4832004,4832596,FBgn0031634,8,-,Ir25a,1
chr2L,4831417,4831932,FBgn0031634,9,-,Ir25a,1
chr2L,4830846,4831361,FBgn0031634,10,-,Ir25a,1
chr2L,4837845,4837999,FBgn0031635,1,-,tank,1
chr2L,4837602,4837639,FBgn0031635,2,-,tank,1
chr2L,4837235,4837533,FBgn0031635,3,-,tank,1
chr2L,4836483,4837157,FBgn0031635,4,-,tank,1
chr2L,4835335,4836244,FBgn0031635,5,-,tank,1
chr2L,4838347,4838377,FBgn0031636,1,+,CG12194,1
chr2L,4838992,4839510,FBgn0031636,2,+,CG12194,1
chr2L,4839577,4840104,FBgn0031636,3,+,CG12194,1
chr2L,4840164,4840641,FBgn0031636,4,+,CG12194,1
chr2L,4840695,4840813,FBgn0031636,5,+,CG12194,1
chr2L,4840884,4841465,FBgn0031636,6,+,CG12194,1
chr2L,4847164,4847295,FBgn0031637,1,-,mxt,1
