chr,start,end,gene_ID,exon_number,strand,gene_name,isoforms
chr2L,251527,251801,FBgn0022246,4,-,Rpp30,1
chr2L,251163,251464,FBgn0022246,5,-,Rpp30,1
chr2L,10426887,10428159,FBgn0022268,1,+,NA,1
chr2R,1642033,1643558,FBgn0022288,1,+,l(2)09851,1
chr3R,14806684,14806916,FBgn0022338,1,+,dnk,1
chr3R,14807274,14807625,FBgn0022338,2,+,dnk,1
chr3R,14807702,14807972,FBgn0022338,3,+,dnk,1
chr3R,14808030,14808471,FBgn0022338,4,+,dnk,1
chr2R,20825784,20825794,FBgn0022343,1,+,CG3760,1
chr2R,20825874,20826196,FBgn0022343,2,+,CG3760,1
chr2R,20826283,20826365,FBgn0022343,3,+,CG3760,1
chr2R,20826497,20826740,FBgn0022343,4,+,CG3760,1
chr2R,20826794,20827292,FBgn0022343,5,+,CG3760,1
chr3R,12439826,12440113,FBgn0022344,1,-,CG10340,1
chr3R,12439120,12439769,FBgn0022344,2,-,CG10340,1
chr3R,27571766,27572164,FBgn0022349,1,+,CG1910,1
chr3R,27574929,27575243,FBgn0022349,2,+,CG1910,1
chr3R,27575303,27576308,FBgn0022349,3,+,CG1910,1
chr3R,27576367,27576745,FBgn0022349,4,+,CG1910,1
chrX,18281965,18282081,FBgn0022355,1,+,Tsf1,1
chrX,18282157,18282399,FBgn0022355,2,+,Tsf1,1
chrX,18282607,18283702,FBgn0022355,3,+,Tsf1,1
chrX,18283765,18284149,FBgn0022355,4,+,Tsf1,1
chrX,18284213,18284377,FBgn0022355,5,+,Tsf1,1
chr3R,6702106,6702230,FBgn0022359,1,+,Sodh-2,1
chr3R,6702282,6702315,FBgn0022359,2,+,Sodh-2,1
chr3R,6702622,6703091,FBgn0022359,3,+,Sodh-2,1
chr3R,6703151,6703369,FBgn0022359,4,+,Sodh-2,1
chr3R,6703424,6703545,FBgn0022359,5,+,Sodh-2,1
chr3R,6703604,6703979,FBgn0022359,6,+,Sodh-2,1
chr4,578783,578926,FBgn0022361,1,+,Pur-alpha,1
chr4,580724,580926,FBgn0022361,2,+,Pur-alpha,1
chr4,580975,581037,FBgn0022361,3,+,Pur-alpha,1
chr4,581097,581209,FBgn0022361,4,+,Pur-alpha,1
chr4,581344,581446,FBgn0022361,5,+,Pur-alpha,1
chr4,584987,585105,FBgn0022361,6,+,Pur-alpha,1
chr4,585167,585288,FBgn0022361,7,+,Pur-alpha,1
chr4,586036,586141,FBgn0022361,8,+,Pur-alpha,1
chr4,586227,586557,FBgn0022361,9,+,Pur-alpha,1
chr2R,5913334,5913547,FBgn0022382,1,-,Pka-R2,1
chr2R,5911556,5911707,FBgn0022382,2,-,Pka-R2,1
chr2R,5892662,5892882,FBgn0022382,3,-,Pka-R2,1
chr2R,5887239,5887420,FBgn0022382,4,-,Pka-R2,1
chr2R,5886930,5887030,FBgn0022382,5,-,Pka-R2,1
chr2R,5886212,5886307,FBgn0022382,6,-,Pka-R2,1
chr2R,5885920,5886067,FBgn0022382,7,-,Pka-R2,1
chr2R,5885776,5885851,FBgn0022382,8,-,Pka-R2,1
chr2R,5885209,5885394,FBgn0022382,9,-,Pka-R2,1
chr2R,5881395,5884126,FBgn0022382,10,-,Pka-R2,1
chr3L,6177031,6178020,FBgn0022699,1,-,D19B,1
chr3L,6175276,6176970,FBgn0022699,2,-,D19B,1
chr2R,16954494,16954592,FBgn0022700,1,-,Cht4,1
chr2R,16954254,16954430,FBgn0022700,2,-,Cht4,1
chr2R,16953921,16954191,FBgn0022700,3,-,Cht4,1
chr2R,16953657,16953865,FBgn0022700,4,-,Cht4,1
chr2R,16952885,16953600,FBgn0022700,5,-,Cht4,1
chr3L,1755587,1755934,FBgn0022702,1,-,Cht2,1
chr3L,1754237,1754360,FBgn0022702,2,-,Cht2,1
chr3L,1754001,1754165,FBgn0022702,3,-,Cht2,1
chr3L,1753438,1753943,FBgn0022702,4,-,Cht2,1
chr3L,1752543,1753310,FBgn0022702,5,-,Cht2,1
chr2R,19911721,19911943,FBgn0022708,1,+,Adk2,1
chr2R,19912423,19912659,FBgn0022708,2,+,Adk2,1
chr2R,19912723,19912890,FBgn0022708,3,+,Adk2,1
chr2R,19912955,19913400,FBgn0022708,4,+,Adk2,1
chr3L,12196819,12197182,FBgn0022709,1,-,Adk1,1
chr3L,12194879,12194962,FBgn0022709,2,-,Adk1,1
chr3L,12194474,12194596,FBgn0022709,3,-,Adk1,1
chr3L,12193812,12194189,FBgn0022709,4,-,Adk1,1
chr3L,12193422,12193738,FBgn0022709,5,-,Adk1,1
chrX,15447874,15448311,FBgn0022710,1,-,Ac13E,1
chrX,15433439,15433959,FBgn0022710,2,-,Ac13E,1
chrX,15413949,15414226,FBgn0022710,3,-,Ac13E,1
chrX,15410536,15411726,FBgn0022710,4,-,Ac13E,1
chrX,15410366,15410466,FBgn0022710,5,-,Ac13E,1
chrX,15405268,15410305,FBgn0022710,6,-,Ac13E,1
chr2L,9758338,9758753,FBgn0022720,1,+,zf30C,1
chr2L,9759680,9760053,FBgn0022720,2,+,zf30C,1
chr2L,9760121,9761499,FBgn0022720,3,+,zf30C,1
chr2L,9761565,9762375,FBgn0022720,4,+,zf30C,1
chrX,17996005,17996240,FBgn0022724,1,+,Taf8,1
chrX,17996301,17996735,FBgn0022724,2,+,Taf8,1
chrX,17996791,17996919,FBgn0022724,3,+,Taf8,1
chrX,17996977,17997515,FBgn0022724,4,+,Taf8,1
chr2R,13644922,13645155,FBgn0022740,1,+,HLH54F,1
chr2R,13645592,13645941,FBgn0022740,2,+,HLH54F,1
chr2R,13647541,13648022,FBgn0022740,3,+,HLH54F,1
chr2R,8480234,8480397,FBgn0022764,1,-,Sin3A,1
chr2R,8479834,8479950,FBgn0022764,2,-,Sin3A,1
chr2R,8472760,8473577,FBgn0022764,3,-,Sin3A,1
chr2R,8471406,8472688,FBgn0022764,4,-,Sin3A,1
chr2R,8469794,8471334,FBgn0022764,5,-,Sin3A,1
chr2R,8469144,8469444,FBgn0022764,6,-,Sin3A,1
chr2R,8468707,8469082,FBgn0022764,7,-,Sin3A,1
chr2R,8467621,8468135,FBgn0022764,8,-,Sin3A,1
chr2R,8467229,8467558,FBgn0022764,9,-,Sin3A,1
chr2R,8466920,8467126,FBgn0022764,10,-,Sin3A,1
chr2R,8466634,8466861,FBgn0022764,11,-,Sin3A,1
chr2R,8464959,8465158,FBgn0022764,12,-,Sin3A,1
chr2R,8464073,8464498,FBgn0022764,13,-,Sin3A,1
chr2R,8462745,8464004,FBgn0022764,14,-,Sin3A,1
chrX,4579145,4580904,FBgn0022768,1,-,Pp2C1,1
chrX,4577520,4577967,FBgn0022768,2,-,Pp2C1,1
chrX,4574433,4577455,FBgn0022768,3,-,Pp2C1,1
chrX,20115727,20115837,FBgn0022770,1,+,Peritrophin-A,1
chrX,20115948,20116008,FBgn0022770,2,+,Peritrophin-A,1
chrX,20117979,20118194,FBgn0022770,3,+,Peritrophin-A,1
chrX,20118266,20118460,FBgn0022770,4,+,Peritrophin-A,1
chrX,20118623,20119273,FBgn0022770,5,+,Peritrophin-A,1
chr2R,3411786,3413213,FBgn0022772,1,-,Orc1,1
chr2R,3410842,3411720,FBgn0022772,2,-,Orc1,1
chr2R,3409940,3410778,FBgn0022772,3,-,Orc1,1
chr3L,19642541,19642951,FBgn0022774,1,-,Oat,1
chr3L,19640711,19641525,FBgn0022774,2,-,Oat,1
chr3L,19640380,19640654,FBgn0022774,3,-,Oat,1
chrX,7616167,7616292,FBgn0022786,1,+,Hira,1
chrX,7616393,7618299,FBgn0022786,2,+,Hira,1
chrX,7618444,7618808,FBgn0022786,3,+,Hira,1
chrX,7618876,7619080,FBgn0022786,4,+,Hira,1
chrX,7619149,7619942,FBgn0022786,5,+,Hira,1
chr3R,11799020,11799546,FBgn0022787,1,+,Hel89B,1
chr3R,11802899,11802965,FBgn0022787,2,+,Hel89B,1
chr3R,11803031,11803944,FBgn0022787,3,+,Hel89B,1
chr3R,11804009,11806128,FBgn0022787,4,+,Hel89B,1
chr3R,11806191,11808232,FBgn0022787,5,+,Hel89B,1
chr3R,11808302,11808542,FBgn0022787,6,+,Hel89B,1
chr3R,11808604,11809173,FBgn0022787,7,+,Hel89B,1
chr3R,21033842,21034003,FBgn0022800,1,-,Cad96Ca,1
chr3R,21032635,21032815,FBgn0022800,2,-,Cad96Ca,1
chr3R,21030305,21030564,FBgn0022800,3,-,Cad96Ca,1
chr3R,21029424,21030239,FBgn0022800,4,-,Cad96Ca,1
chr3R,21028018,21028285,FBgn0022800,5,-,Cad96Ca,1
chr3R,21027282,21027370,FBgn0022800,6,-,Cad96Ca,1
chr3R,21024561,21024700,FBgn0022800,7,-,Cad96Ca,1
chr3R,21024397,21024502,FBgn0022800,8,-,Cad96Ca,1
chr3R,21024196,21024335,FBgn0022800,9,-,Cad96Ca,1
chr3R,21023991,21024132,FBgn0022800,10,-,Cad96Ca,1
chr3R,21023289,21023925,FBgn0022800,11,-,Cad96Ca,1
chr2L,21629667,21629932,FBgn0022893,1,-,Df31,1
chr2L,21627842,21628209,FBgn0022893,2,-,Df31,1
chr2L,21626309,21627757,FBgn0022893,3,-,Df31,1
chr3L,6181134,6182223,FBgn0022935,1,-,D19A,1
chr3L,6178930,6181072,FBgn0022935,2,-,D19A,1
chr3L,21815097,21815419,FBgn0022936,1,+,CycH,1
chr3L,21815496,21815697,FBgn0022936,2,+,CycH,1
chr3L,21815757,21815985,FBgn0022936,3,+,CycH,1
chr3L,21816041,21816152,FBgn0022936,4,+,CycH,1
chr3L,21816211,21816409,FBgn0022936,5,+,CycH,1
chrX,4544054,4544405,FBgn0022942,1,+,Cbp80,1
chrX,4544465,4545803,FBgn0022942,2,+,Cbp80,1
chrX,4545865,4545968,FBgn0022942,3,+,Cbp80,1
chrX,4550616,4551104,FBgn0022942,4,+,Cbp80,1
chrX,4551174,4551298,FBgn0022942,5,+,Cbp80,1
chrX,4551369,4551557,FBgn0022942,6,+,Cbp80,1
chrX,4551626,4552292,FBgn0022942,7,+,Cbp80,1
chr3R,13990385,13990498,FBgn0022943,1,+,Cbp20,1
chr3R,13990554,13990771,FBgn0022943,2,+,Cbp20,1
chr3R,13990896,13991161,FBgn0022943,3,+,Cbp20,1
chr3L,12117812,12118250,FBgn0022959,1,-,yps,1
chr3L,12115937,12116674,FBgn0022959,2,-,yps,1
chr3L,12114374,12115873,FBgn0022959,3,-,yps,1
chr2R,2872917,2873214,FBgn0022960,1,-,vimar,1
chr2R,2865197,2866105,FBgn0022960,2,-,vimar,1
chr2R,2864721,2865107,FBgn0022960,3,-,vimar,1
chr2R,2862787,2864662,FBgn0022960,4,-,vimar,1
chr3R,471653,472052,FBgn0022981,1,+,rpk,1
chr3R,472298,472400,FBgn0022981,2,+,rpk,1
chr3R,472468,473042,FBgn0022981,3,+,rpk,1
chr3R,473117,474606,FBgn0022981,4,+,rpk,1
chr2R,18298798,18299049,FBgn0022984,1,-,qkr58E-3,1
chr2R,18298617,18298738,FBgn0022984,2,-,qkr58E-3,1
chr2R,18298192,18298556,FBgn0022984,3,-,qkr58E-3,1
chr2R,18298044,18298133,FBgn0022984,4,-,qkr58E-3,1
chr2R,18297816,18297901,FBgn0022984,5,-,qkr58E-3,1
chr2R,18296797,18297525,FBgn0022984,6,-,qkr58E-3,1
chr2R,18303318,18303871,FBgn0022985,1,+,qkr58E-2,1
chr2R,18303933,18304536,FBgn0022985,2,+,qkr58E-2,1
chr2R,18304601,18304701,FBgn0022985,3,+,qkr58E-2,1
chr2R,18304757,18305141,FBgn0022985,4,+,qkr58E-2,1
chr2R,18305198,18306209,FBgn0022985,5,+,qkr58E-2,1
chr2R,18302645,18303047,FBgn0022986,1,-,qkr58E-1,1
chr2R,18302075,18302579,FBgn0022986,2,-,qkr58E-1,1
chr2R,18301913,18302014,FBgn0022986,3,-,qkr58E-1,1
chr2R,18301606,18301787,FBgn0022986,4,-,qkr58E-1,1
chr2R,18300422,18300845,FBgn0022986,5,-,qkr58E-1,1
chr2R,13357129,13357222,FBgn0022987,1,+,qkr54B,1
chr2R,13358082,13358391,FBgn0022987,2,+,qkr54B,1
chr2R,13358447,13358571,FBgn0022987,3,+,qkr54B,1
chr2R,13358677,13359128,FBgn0022987,4,+,qkr54B,1
chr2R,13359199,13359300,FBgn0022987,5,+,qkr54B,1
chr2R,13359360,13359580,FBgn0022987,6,+,qkr54B,1
chr2R,13359641,13359939,FBgn0022987,7,+,qkr54B,1
chr2R,13359998,13360314,FBgn0022987,8,+,qkr54B,1
chr2R,13360592,13362153,FBgn0022987,9,+,qkr54B,1
chr3L,346815,346957,FBgn0023000,1,-,mth,1
chr3L,345375,345885,FBgn0023000,2,-,mth,1
chr3L,345158,345311,FBgn0023000,3,-,mth,1
chr3L,344923,345099,FBgn0023000,4,-,mth,1
chr3L,344615,344869,FBgn0023000,5,-,mth,1
chr3L,344367,344538,FBgn0023000,6,-,mth,1
chr3L,344107,344301,FBgn0023000,7,-,mth,1
chr3L,343955,344039,FBgn0023000,8,-,mth,1
chr3L,343378,343652,FBgn0023000,9,-,mth,1
chr3L,7127616,7128327,FBgn0023001,1,+,melt,1
chr3L,7132273,7132427,FBgn0023001,2,+,melt,1
chr3L,7132486,7132737,FBgn0023001,3,+,melt,1
chr3L,7132800,7133601,FBgn0023001,4,+,melt,1
chr3L,7133658,7134406,FBgn0023001,5,+,melt,1
chr3L,7134465,7134702,FBgn0023001,6,+,melt,1
chr3L,7134827,7134978,FBgn0023001,7,+,melt,1
chr3L,7135044,7135172,FBgn0023001,8,+,melt,1
chr3L,7135237,7135518,FBgn0023001,9,+,melt,1
chr3L,7135578,7136174,FBgn0023001,10,+,melt,1
chr3R,1396830,1396953,FBgn0023023,1,+,CRMP,1
chr3R,1399975,1400062,FBgn0023023,2,+,CRMP,1
chr3R,1400125,1400188,FBgn0023023,3,+,CRMP,1
chr3R,1400385,1400575,FBgn0023023,4,+,CRMP,1
chr3R,1400635,1400711,FBgn0023023,5,+,CRMP,1
chr3R,1400963,1401097,FBgn0023023,6,+,CRMP,1
chr3R,1401158,1401220,FBgn0023023,7,+,CRMP,1
chr3R,1401501,1403550,FBgn0023023,8,+,CRMP,1
chr3R,1403619,1404092,FBgn0023023,9,+,CRMP,1
chr3R,1404160,1404913,FBgn0023023,10,+,CRMP,1
chr3L,7768596,7768703,FBgn0023076,1,-,Clk,1
chr3L,7763123,7763422,FBgn0023076,2,-,Clk,1
chr3L,7761810,7761958,FBgn0023076,3,-,Clk,1
chr3L,7761569,7761750,FBgn0023076,4,-,Clk,1
chr3L,7759973,7760189,FBgn0023076,5,-,Clk,1
chr3L,7759563,7759919,FBgn0023076,6,-,Clk,1
chr3L,7758881,7759503,FBgn0023076,7,-,Clk,1
chr3L,7757071,7758818,FBgn0023076,8,-,Clk,1
chr2R,19986021,19986157,FBgn0023081,1,-,gek,1
chr2R,19984930,19985148,FBgn0023081,2,-,gek,1
chr2R,19984595,19984866,FBgn0023081,3,-,gek,1
chr2R,19981638,19984541,FBgn0023081,4,-,gek,1
chr2R,19981300,19981576,FBgn0023081,5,-,gek,1
chr2R,19980800,19981228,FBgn0023081,6,-,gek,1
chr2R,19980532,19980738,FBgn0023081,7,-,gek,1
chr2R,19980282,19980467,FBgn0023081,8,-,gek,1
chr2R,19980128,19980221,FBgn0023081,9,-,gek,1
chr2R,19979865,19980061,FBgn0023081,10,-,gek,1
chr2R,19979600,19979785,FBgn0023081,11,-,gek,1
chr3R,14398817,14399247,FBgn0023083,1,+,fray,1
chr3R,14403289,14403306,FBgn0023083,2,+,fray,1
chr3R,14412001,14415175,FBgn0023083,3,+,fray,1
chr2L,21361216,21361511,FBgn0023090,1,+,dtr,1
chr2L,21361568,21362037,FBgn0023090,2,+,dtr,1
chr2L,21362093,21362157,FBgn0023090,3,+,dtr,1
chr2L,21363361,21363446,FBgn0023090,4,+,dtr,1
chr2L,21363502,21367288,FBgn0023090,5,+,dtr,1
chr2L,21331756,21332026,FBgn0023091,1,+,dimm,1
chr2L,21339071,21339284,FBgn0023091,2,+,dimm,1
chr2L,21339349,21342155,FBgn0023091,3,+,dimm,1
chr3L,19808855,19809038,FBgn0023094,1,-,cyc,1
chr3L,19808521,19808595,FBgn0023094,2,-,cyc,1
chr3L,19807907,19808361,FBgn0023094,3,-,cyc,1
chr3L,19807407,19807836,FBgn0023094,4,-,cyc,1
chr3L,19806870,19807350,FBgn0023094,5,-,cyc,1
chr3L,13221792,13222240,FBgn0023095,1,+,caps,1
chr3L,13231775,13231814,FBgn0023095,2,+,caps,1
chr3L,13244254,13244311,FBgn0023095,3,+,caps,1
chr3L,13258280,13258492,FBgn0023095,4,+,caps,1
chr3L,13268662,13272742,FBgn0023095,5,+,caps,1
chr2L,17982436,17982472,FBgn0023096,1,-,btv,1
chr2L,17982049,17982365,FBgn0023096,2,-,btv,1
chr2L,17981678,17981762,FBgn0023096,3,-,btv,1
chr2L,17981467,17981596,FBgn0023096,4,-,btv,1
chr2L,17980954,17981414,FBgn0023096,5,-,btv,1
chr2L,17980373,17980901,FBgn0023096,6,-,btv,1
chr2L,17979883,17980306,FBgn0023096,7,-,btv,1
chr2L,17977920,17979829,FBgn0023096,8,-,btv,1
chr2L,17977646,17977862,FBgn0023096,9,-,btv,1
chr2L,17977317,17977583,FBgn0023096,10,-,btv,1
chr2L,17976563,17977246,FBgn0023096,11,-,btv,1
chr2L,17976163,17976345,FBgn0023096,12,-,btv,1
chr2L,17974999,17975888,FBgn0023096,13,-,btv,1
chr2L,17971538,17971663,FBgn0023096,14,-,btv,1
chr2L,17971342,17971476,FBgn0023096,15,-,btv,1
chr2L,17970357,17971284,FBgn0023096,16,-,btv,1
chr2L,17970165,17970281,FBgn0023096,17,-,btv,1
chr2L,17969836,17969949,FBgn0023096,18,-,btv,1
chr2L,17969674,17969776,FBgn0023096,19,-,btv,1
chr2L,17968717,17969172,FBgn0023096,20,-,btv,1
chr2L,17967315,17968644,FBgn0023096,21,-,btv,1
chr2L,17965949,17967249,FBgn0023096,22,-,btv,1
chr2L,17964509,17965887,FBgn0023096,23,-,btv,1
chr2L,17964144,17964449,FBgn0023096,24,-,btv,1
chr2L,17962735,17963016,FBgn0023096,25,-,btv,1
chr3R,16418881,16419766,FBgn0023097,1,+,bon,1
chr3R,16432003,16433395,FBgn0023097,2,+,bon,1
chr3R,16433717,16433800,FBgn0023097,3,+,bon,1
chr3R,16433872,16434275,FBgn0023097,4,+,bon,1
chr3R,16434354,16434483,FBgn0023097,5,+,bon,1
chr3R,16434618,16434883,FBgn0023097,6,+,bon,1
chr3R,16434948,16435122,FBgn0023097,7,+,bon,1
chr3R,16435662,16436022,FBgn0023097,8,+,bon,1
chr3R,16436109,16436232,FBgn0023097,9,+,bon,1
chr3R,16436295,16438262,FBgn0023097,10,+,bon,1
chr3L,9416353,9417881,FBgn0023129,1,+,aay,1
chrX,1589573,1589922,FBgn0023130,1,-,a6,1
chrX,1587648,1589507,FBgn0023130,2,-,a6,1
chr2R,5579787,5580833,FBgn0023143,1,-,Uba1,1
chr2R,5577487,5579208,FBgn0023143,2,-,Uba1,1
chr2R,5577116,5577424,FBgn0023143,3,-,Uba1,1
chr2R,5575794,5577058,FBgn0023143,4,-,Uba1,1
chr2R,8056231,8056700,FBgn0023167,1,+,SmD3,1
chr2R,8057230,8057508,FBgn0023167,2,+,SmD3,1
chrX,1269580,1269788,FBgn0023169,1,+,AMPKalpha,1
chrX,1269895,1270220,FBgn0023169,2,+,AMPKalpha,1
chrX,1270729,1272890,FBgn0023169,3,+,AMPKalpha,1
chr2R,19949911,19949952,FBgn0023170,1,-,RpL39,1
chr2R,19949721,19949824,FBgn0023170,2,-,RpL39,1
chr2R,19949376,19949515,FBgn0023170,3,-,RpL39,1
chr2R,3819513,3819891,FBgn0023171,1,-,rnh1,1
chr2R,3819404,3819460,FBgn0023171,2,-,rnh1,1
chr2R,3819116,3819351,FBgn0023171,3,-,rnh1,1
chr2R,3818790,3819060,FBgn0023171,4,-,rnh1,1
chr2R,3818559,3818729,FBgn0023171,5,-,rnh1,1
chr2R,12914746,12914844,FBgn0023172,1,+,RhoGEF2,1
chr2R,12916178,12916526,FBgn0023172,2,+,RhoGEF2,1
chr2R,12918630,12919422,FBgn0023172,3,+,RhoGEF2,1
chr2R,12919760,12919852,FBgn0023172,4,+,RhoGEF2,1
chr2R,12919914,12919971,FBgn0023172,5,+,RhoGEF2,1
chr2R,12922142,12922281,FBgn0023172,6,+,RhoGEF2,1
chr2R,12922340,12922513,FBgn0023172,7,+,RhoGEF2,1
chr2R,12924322,12924406,FBgn0023172,8,+,RhoGEF2,1
chr2R,12924476,12925295,FBgn0023172,9,+,RhoGEF2,1
chr2R,12925351,12925534,FBgn0023172,10,+,RhoGEF2,1
chr2R,12925601,12925712,FBgn0023172,11,+,RhoGEF2,1
chr2R,12925778,12925927,FBgn0023172,12,+,RhoGEF2,1
chr2R,12925984,12926034,FBgn0023172,13,+,RhoGEF2,1
chr2R,12926100,12926409,FBgn0023172,14,+,RhoGEF2,1
chr2R,12926468,12926605,FBgn0023172,15,+,RhoGEF2,1
chr2R,12927893,12928329,FBgn0023172,16,+,RhoGEF2,1
chr2R,12928401,12928992,FBgn0023172,17,+,RhoGEF2,1
chr2R,12929060,12929237,FBgn0023172,18,+,RhoGEF2,1
chr2R,12929305,12929498,FBgn0023172,19,+,RhoGEF2,1
chr2R,12929560,12931132,FBgn0023172,20,+,RhoGEF2,1
chr2R,12931195,12931404,FBgn0023172,21,+,RhoGEF2,1
chr2R,12931465,12931575,FBgn0023172,22,+,RhoGEF2,1
chr2R,12931637,12932158,FBgn0023172,23,+,RhoGEF2,1
chr3L,14993051,14993229,FBgn0023174,1,+,Prosbeta2,1
chr3L,14993300,14993479,FBgn0023174,2,+,Prosbeta2,1
chr3L,14993745,14994419,FBgn0023174,3,+,Prosbeta2,1
chr2R,5735202,5735341,FBgn0023175,1,-,Prosalpha7,1
chr2R,5734578,5735143,FBgn0023175,2,-,Prosalpha7,1
chr2R,5734141,5734410,FBgn0023175,3,-,Prosalpha7,1
chrX,20294673,20295045,FBgn0023177,1,-,Pp4-19C,1
chrX,20293086,20293979,FBgn0023177,2,-,Pp4-19C,1
chrX,20292114,20293021,FBgn0023177,3,-,Pp4-19C,1
chr3R,22281184,22281863,FBgn0023178,1,-,Pdf,1
chr3R,22539233,22539881,FBgn0023179,1,-,amon,1
chr3R,22529437,22529544,FBgn0023179,2,-,amon,1
chr3R,22528324,22528594,FBgn0023179,3,-,amon,1
chr3R,22528196,22528233,FBgn0023179,4,-,amon,1
chr3R,22527670,22527746,FBgn0023179,5,-,amon,1
chr3R,22527238,22527326,FBgn0023179,6,-,amon,1
chr3R,22526534,22526709,FBgn0023179,7,-,amon,1
chr3R,22526149,22526462,FBgn0023179,8,-,amon,1
chr3R,22525670,22525903,FBgn0023179,9,-,amon,1
chr3R,22525437,22525601,FBgn0023179,10,-,amon,1
chr3R,22525225,22525342,FBgn0023179,11,-,amon,1
chr3R,22523418,22525170,FBgn0023179,12,-,amon,1
chr2R,5733835,5733964,FBgn0023180,1,-,Orc6,1
chr2R,5732964,5733778,FBgn0023180,2,-,Orc6,1
chr2R,20684624,20684927,FBgn0023181,1,-,Orc4,1
chr2R,20683013,20684563,FBgn0023181,2,-,Orc4,1
chr3L,17541974,17542227,FBgn0023197,1,-,Jon74E,1
chr3L,17541650,17541912,FBgn0023197,2,-,Jon74E,1
chr3L,17541278,17541562,FBgn0023197,3,-,Jon74E,1
chr3L,17539968,17540488,FBgn0023197,4,-,Jon74E,1
chr2R,15333723,15333797,FBgn0023211,1,-,NA,1
chr2R,15333433,15333644,FBgn0023211,2,-,NA,1
chr2R,15332590,15332884,FBgn0023211,3,-,NA,1
chr3R,16405176,16405593,FBgn0023212,1,-,EloB,1
chr3R,16404861,16404954,FBgn0023212,2,-,EloB,1
chr3R,16404636,16404780,FBgn0023212,3,-,EloB,1
chr3R,16403944,16404514,FBgn0023212,4,-,EloB,1
chr4,951138,951347,FBgn0023213,1,-,eIF4G,1
chr4,950706,950757,FBgn0023213,2,-,eIF4G,1
chr4,950448,950649,FBgn0023213,3,-,eIF4G,1
chr4,946637,947287,FBgn0023213,4,-,eIF4G,1
chr4,946394,946574,FBgn0023213,5,-,eIF4G,1
chr4,946201,946312,FBgn0023213,6,-,eIF4G,1
chr4,945709,945764,FBgn0023213,7,-,eIF4G,1
chr4,939529,941825,FBgn0023213,8,-,eIF4G,1
chr4,939162,939402,FBgn0023213,9,-,eIF4G,1
chr4,938950,939107,FBgn0023213,10,-,eIF4G,1
chr4,937901,938369,FBgn0023213,11,-,eIF4G,1
chr4,937493,937716,FBgn0023213,12,-,eIF4G,1
chr4,936747,936893,FBgn0023213,13,-,eIF4G,1
chr4,936463,936685,FBgn0023213,14,-,eIF4G,1
chr4,936243,936344,FBgn0023213,15,-,eIF4G,1
chr4,935911,936179,FBgn0023213,16,-,eIF4G,1
chr2R,14560451,14561037,FBgn0023214,1,-,edl,1
chr2R,14555026,14555894,FBgn0023214,2,-,edl,1
chrX,3565834,3566072,FBgn0023215,1,+,Mnt,1
chrX,3577386,3577482,FBgn0023215,2,+,Mnt,1
chrX,3586986,3587965,FBgn0023215,3,+,Mnt,1
chrX,3592151,3593060,FBgn0023215,4,+,Mnt,1
chrX,3593147,3593306,FBgn0023215,5,+,Mnt,1
chrX,3593372,3593519,FBgn0023215,6,+,Mnt,1
chrX,3593717,3593820,FBgn0023215,7,+,Mnt,1
chrX,3593966,3594497,FBgn0023215,8,+,Mnt,1
chrX,3594704,3594813,FBgn0023215,9,+,Mnt,1
chrX,3564688,3565535,FBgn0023216,1,-,Parg,1
chrX,3562870,3564620,FBgn0023216,2,-,Parg,1
chr2L,21142239,21142347,FBgn0023388,1,-,Dap160,1
chr2L,21141625,21142012,FBgn0023388,2,-,Dap160,1
chr2L,21141178,21141552,FBgn0023388,3,-,Dap160,1
chr2L,21140569,21141008,FBgn0023388,4,-,Dap160,1
chr2L,21140217,21140478,FBgn0023388,5,-,Dap160,1
chr2L,21140009,21140156,FBgn0023388,6,-,Dap160,1
chr2L,21139676,21139942,FBgn0023388,7,-,Dap160,1
chr2L,21138712,21139602,FBgn0023388,8,-,Dap160,1
chr2L,21138113,21138361,FBgn0023388,9,-,Dap160,1
chr2L,21137757,21138030,FBgn0023388,10,-,Dap160,1
chr2L,21137515,21137688,FBgn0023388,11,-,Dap160,1
chr2L,21134439,21135029,FBgn0023388,12,-,Dap160,1
chr3L,19440273,19443338,FBgn0023395,1,+,Chd3,1
chr2L,13549132,13549328,FBgn0023407,1,-,B4,1
chr2L,13546911,13547303,FBgn0023407,2,-,B4,1
chr2L,13534907,13535026,FBgn0023407,3,-,B4,1
chr2L,13512960,13513473,FBgn0023407,4,-,B4,1
chr2L,13509467,13509792,FBgn0023407,5,-,B4,1
chr2L,13508621,13509104,FBgn0023407,6,-,B4,1
chr2L,13500624,13506683,FBgn0023407,7,-,B4,1
chr2L,11015642,11016423,FBgn0023415,1,+,Acp32CD,1
chr2L,11016490,11016571,FBgn0023415,2,+,Acp32CD,1
chr2L,21632587,21632705,FBgn0023416,1,+,Ac3,1
chr2L,21633266,21633305,FBgn0023416,2,+,Ac3,1
chr2L,21633374,21633915,FBgn0023416,3,+,Ac3,1
chr2L,21634420,21634609,FBgn0023416,4,+,Ac3,1
chr2L,21634726,21635035,FBgn0023416,5,+,Ac3,1
chr2L,21635092,21635210,FBgn0023416,6,+,Ac3,1
chr2L,21635620,21635731,FBgn0023416,7,+,Ac3,1
chr2L,21637659,21637786,FBgn0023416,8,+,Ac3,1
chr2L,21637958,21638116,FBgn0023416,9,+,Ac3,1
